brand,che_pc_usd,che_perc_gdp,cluster_nl,corporation,country,launch_date,date,drug_id,ind_launch_date,indication,insurance_perc_che,population,prev_perc,price_month,price_unit,public_perc_che,therapeutic_area,target,therapeutic_area_encoded
BRAND_4AE8,1.0179463171036205,1.144738027219092,BRAND_4AE8_COUNTRY_E319,CORP_01C7,COUNTRY_E319,2015-07-01,2020-04-01,DRUG_ID_7827,-1,['IND_DC0E'],1.0666666666666669,1.8375244549368244,0.0321028423468071,1.0110303408702377,1.0143535841337836,1.164179104477612,THER_AREA_980E,1.0232254830502734,10
BRAND_FCB2,1.276685393258427,-1.0,BRAND_FCB2_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2016-01-01,2020-04-01,DRUG_ID_30F8,-1,"['IND_C3B6', 'IND_617C']",1.9466666666666668,1.051646263120579,0.1128828604839162,1.0049279757391965,1.0080359247642243,2.0149253731343286,THER_AREA_980E,1.1726433348332617,10
BRAND_8808,1.276685393258427,-1.0,BRAND_8808_COUNTRY_5180,CORP_09BB,COUNTRY_5180,2020-02-01,2020-04-01,DRUG_ID_B9AF,-1,"['IND_A24B', 'IND_5B27']",1.9466666666666668,1.051646263120579,0.0614969852422798,1.1803951300004458,1.2177830323648289,2.0149253731343286,THER_AREA_96D7,1.0130687390439357,9
BRAND_F05A,1.276685393258427,-1.0,BRAND_F05A_COUNTRY_5180,CORP_7E54,COUNTRY_5180,2020-01-01,2020-04-01,DRUG_ID_47B7,-1,"['IND_4000', 'IND_3A0D']",1.9466666666666668,1.051646263120579,0.0992678838123392,1.001761584087767,1.013590978955621,2.0149253731343286,THER_AREA_66C5,1.1025613022397736,6
BRAND_F148,1.0179463171036205,1.144738027219092,BRAND_F148_COUNTRY_E319,CORP_01C7,COUNTRY_E319,2019-06-01,2020-04-01,DRUG_ID_BE95,2020-03-01 00:00:00,['IND_F338'],1.0666666666666669,1.8375244549368244,0.0020536361005846,1.1081255853364849,1.1964755314860396,1.164179104477612,THER_AREA_96D7,1.1376501101269751,9
BRAND_CB17,1.276685393258427,-1.0,BRAND_CB17_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2018-04-01,2020-04-01,DRUG_ID_CD18,-1,['IND_617C'],1.9466666666666668,1.051646263120579,0.0850770674476053,1.0053070507960575,1.0085790287048595,2.0149253731343286,THER_AREA_980E,1.0015715281296385,10
BRAND_E561,1.276685393258427,-1.0,BRAND_E561_COUNTRY_5180,CORP_3C9A,COUNTRY_5180,2019-03-01,2020-04-01,DRUG_ID_8C97,-1,['IND_C3B6'],1.9466666666666668,1.051646263120579,0.0278057930363109,1.178388262052357,1.0265831878577452,2.0149253731343286,THER_AREA_980E,1.0017071500111332,10
BRAND_CB6D,1.276685393258427,-1.0,BRAND_CB6D_COUNTRY_5180,CORP_E1E0,COUNTRY_5180,2019-11-01,2020-04-01,DRUG_ID_C416,2019-11-01 00:00:00,['IND_BAFB'],1.9466666666666668,1.051646263120579,0.0028046568112689,1.3876822905052848,2.687182924243058,2.0149253731343286,THER_AREA_6CEE,1.1190067962653358,7
BRAND_36D4,1.276685393258427,-1.0,BRAND_36D4_COUNTRY_5180,CORP_443D,COUNTRY_5180,2018-03-01,2020-04-01,DRUG_ID_318B,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.0050840654684925,1.007537614837889,2.0149253731343286,THER_AREA_66C5,1.0005713486796686,6
BRAND_761E,1.276685393258427,-1.0,BRAND_761E_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2016-03-01,2020-04-01,DRUG_ID_92F5,-1,['IND_F1DB'],1.9466666666666668,1.051646263120579,0.0015416580389933,1.3521830263568655,1.363503749982767,2.0149253731343286,THER_AREA_96D7,1.0344418280971452,9
BRAND_BAAB,1.276685393258427,-1.0,BRAND_BAAB_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2016-11-01,2020-04-01,DRUG_ID_EEE7,-1,['IND_617C'],1.9466666666666668,1.051646263120579,0.0850770674476053,1.0073139187441469,1.0118148220283183,2.0149253731343286,THER_AREA_980E,1.0447406626122449,10
BRAND_50D8,1.276685393258427,-1.0,BRAND_50D8_COUNTRY_5180,CORP_B3B2,COUNTRY_5180,2016-01-01,2020-04-01,DRUG_ID_D235,-1,['IND_7671'],1.9466666666666668,1.051646263120579,0.018231315598505,-1.0,1.001781227593488,2.0149253731343286,THER_AREA_CD59,1.0088642053091548,11
BRAND_A465,1.276685393258427,-1.0,BRAND_A465_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2017-04-01,2020-04-01,DRUG_ID_BE46,-1,['IND_617C'],1.9466666666666668,1.051646263120579,0.0850770674476053,1.015073808143424,1.0120515143271789,2.0149253731343286,THER_AREA_980E,1.1272176667856697,10
BRAND_A18E,1.276685393258427,-1.0,BRAND_A18E_COUNTRY_5180,CORP_753D,COUNTRY_5180,2017-03-01,2020-04-01,DRUG_ID_933E,-1,['IND_617C'],1.9466666666666668,1.051646263120579,0.0850770674476053,1.0076706952682513,1.0108905384025018,2.0149253731343286,THER_AREA_980E,1.0626003531685742,10
BRAND_3C96,1.276685393258427,-1.0,BRAND_3C96_COUNTRY_5180,CORP_7E54,COUNTRY_5180,2017-12-01,2020-04-01,DRUG_ID_3886,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.2052802925567498,1.030055006951689,2.0149253731343286,THER_AREA_66C5,1.3632715103583186,6
BRAND_6294,1.276685393258427,-1.0,BRAND_6294_COUNTRY_5180,CORP_443D,COUNTRY_5180,2016-03-01,2020-04-01,DRUG_ID_B8BC,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.0049725728047094,1.0066674399358757,2.0149253731343286,THER_AREA_66C5,1.045927290223215,6
BRAND_284A,1.276685393258427,-1.0,BRAND_284A_COUNTRY_5180,CORP_711A,COUNTRY_5180,2018-12-01,2020-04-01,DRUG_ID_C629,-1,['IND_07FA'],1.9466666666666668,1.051646263120579,0.017967930275194,-1.0,19.8754174286449,2.0149253731343286,THER_AREA_6CEE,1.4769167726569117,7
BRAND_87CA,1.276685393258427,-1.0,BRAND_87CA_COUNTRY_5180,CORP_C868,COUNTRY_5180,2016-08-01,2020-04-01,DRUG_ID_CD87,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.006555768630424,1.01474907663713,2.0149253731343286,THER_AREA_66C5,1.076394962998213,6
BRAND_AEF0,1.0048377028714108,1.0534233579379646,BRAND_AEF0_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-11-01,2020-04-01,DRUG_ID_7E51,-1,['IND_7BAA'],1.0666666666666669,12.413315815703177,0.0002287889702801,-1.0,1.0572937724166993,1.2388059701492538,THER_AREA_4BA5,1.3709557205355911,3
BRAND_35BE,1.0179463171036205,1.144738027219092,BRAND_35BE_COUNTRY_E319,CORP_2D09,COUNTRY_E319,2017-09-01,2020-04-01,DRUG_ID_8AD6,2013-01-01 00:00:00,['IND_A24B'],1.0666666666666669,1.8375244549368244,0.0039263702442801,-1.0,1.0818157812610187,1.164179104477612,THER_AREA_96D7,1.0018088025701444,9
BRAND_076F,1.276685393258427,-1.0,BRAND_076F_COUNTRY_5180,CORP_7883,COUNTRY_5180,2017-01-01,2020-04-01,DRUG_ID_B8A8,-1,"['IND_7C11', 'IND_B2EF', 'IND_5257', 'IND_545C', 'IND_5719', 'IND_D5C1']",1.9466666666666668,1.051646263120579,0.012056072305934,2.298354368282567,1.3339701029815911,2.0149253731343286,THER_AREA_96D7,1.105830019451396,9
BRAND_2B96,1.276685393258427,-1.0,BRAND_2B96_COUNTRY_5180,CORP_DF1B,COUNTRY_5180,2018-12-01,2020-04-01,DRUG_ID_2832,-1,['IND_5586'],1.9466666666666668,1.051646263120579,0.0001100926597986,-1.0,2.687459152986899,2.0149253731343286,THER_AREA_96D7,1.0248711630437064,9
BRAND_9DA9,1.017478152309613,1.1433672074614056,BRAND_9DA9_COUNTRY_77DA,CORP_01C7,COUNTRY_77DA,2017-12-01,2020-04-01,DRUG_ID_3A6F,2017-07-01 00:00:00,['IND_DA0B'],1.2,1.876948005671501,0.0170766238154926,-1.0,1.077082409470578,1.3582089552238803,THER_AREA_96D7,1.0329317653451482,9
BRAND_366E,1.276685393258427,-1.0,BRAND_366E_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2017-01-01,2020-04-01,DRUG_ID_D407,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.0076483967354948,1.0155350650727104,2.0149253731343286,THER_AREA_66C5,1.131149935123702,6
BRAND_6221,1.276685393258427,-1.0,BRAND_6221_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2017-01-01,2020-04-01,DRUG_ID_149E,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.007001739285555,1.0111980576795216,2.0149253731343286,THER_AREA_66C5,1.017141226615378,6
BRAND_626D,1.017478152309613,1.1433672074614056,BRAND_626D_COUNTRY_77DA,CORP_01C7,COUNTRY_77DA,2015-05-01,2020-04-01,DRUG_ID_E66E,2014-09-01 00:00:00,"['IND_1590', 'IND_ECAC']",1.2,1.876948005671501,4.676067381364904e-05,-1.0,1.1585121691035047,1.3582089552238803,THER_AREA_96D7,1.0087437034572206,9
BRAND_8655,1.0179463171036205,1.144738027219092,BRAND_8655_COUNTRY_E319,CORP_39F7,COUNTRY_E319,2019-04-01,2020-04-01,DRUG_ID_1B59,2019-08-01 00:00:00,['IND_F338'],1.0666666666666669,1.8375244549368244,0.0020536361005846,1.166391651429336,1.5324688935738533,1.164179104477612,THER_AREA_96D7,1.0190593439977254,9
BRAND_138F,1.0048377028714108,1.0534233579379646,BRAND_138F_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-05-01,2020-04-01,DRUG_ID_1092,-1,['IND_B2EF'],1.0666666666666669,12.413315815703177,0.0010786457813669,-1.0,1.020734001423941,1.2388059701492538,THER_AREA_96D7,1.0554637639180888,9
BRAND_9DA9,1.0048377028714108,1.0534233579379646,BRAND_9DA9_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-07-01,2020-04-01,DRUG_ID_3A6F,2017-07-01 00:00:00,['IND_DA0B'],1.0666666666666669,12.413315815703177,0.0170766238154926,-1.0,1.051710727974675,1.2388059701492538,THER_AREA_96D7,1.589409878126069,9
BRAND_9628,1.0179463171036205,1.144738027219092,BRAND_9628_COUNTRY_E319,CORP_A682,COUNTRY_E319,2016-11-01,2020-04-01,DRUG_ID_18F1,2015-12-01 00:00:00,['IND_A24B'],1.0666666666666669,1.8375244549368244,0.0039263702442801,1.0226218614815146,1.0689714368915255,1.164179104477612,THER_AREA_96D7,1.0137961422802773,9
BRAND_BBE0,1.0048377028714108,1.0534233579379646,BRAND_BBE0_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2018-06-01,2020-04-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.0666666666666669,12.413315815703177,0.0022944706468286,-1.0,1.0041199362106925,1.2388059701492538,THER_AREA_644A,1.3087589020546695,4
BRAND_0056,1.002808988764045,1.0542345521046117,BRAND_0056_COUNTRY_F78A,CORP_01C7,COUNTRY_F78A,2018-07-01,2020-05-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],-1.0,2.3333892576904223,0.0022944706468286,-1.0,1.0075443997273552,1.044776119402985,THER_AREA_644A,1.0255127941585902,4
BRAND_58DC,1.276685393258427,-1.0,BRAND_58DC_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2019-02-01,2020-05-01,DRUG_ID_4730,-1,"['IND_B2EF', 'IND_D5C1', 'IND_7C11']",1.9466666666666668,1.051646263120579,0.0078964363135911,1.6432011773625297,1.969191578701908,2.0149253731343286,THER_AREA_96D7,1.0935310598726309,9
BRAND_F5E9,1.0179463171036205,1.144738027219092,BRAND_F5E9_COUNTRY_E319,CORP_C868,COUNTRY_E319,2018-11-01,2020-05-01,DRUG_ID_16F3,-1,['IND_B2EF'],1.0666666666666669,1.8375244549368244,0.0002263131155811,1.2992463095928288,2.0403490168321805,1.164179104477612,THER_AREA_96D7,1.0186192752560763,9
BRAND_A465,1.276685393258427,-1.0,BRAND_A465_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2017-04-01,2020-05-01,DRUG_ID_BE46,-1,['IND_617C'],1.9466666666666668,1.051646263120579,0.0850770674476053,1.015073808143424,1.0119584389910583,2.0149253731343286,THER_AREA_980E,1.1381826065115768,10
BRAND_A18E,1.276685393258427,-1.0,BRAND_A18E_COUNTRY_5180,CORP_753D,COUNTRY_5180,2017-03-01,2020-05-01,DRUG_ID_933E,-1,['IND_617C'],1.9466666666666668,1.051646263120579,0.0850770674476053,1.0076706952682513,1.0108055266917146,2.0149253731343286,THER_AREA_980E,1.0863648314429446,10
BRAND_4EAC,1.276685393258427,-1.0,BRAND_4EAC_COUNTRY_5180,CORP_39F7,COUNTRY_5180,2019-10-01,2020-05-01,DRUG_ID_0259,-1,['IND_A24B'],1.9466666666666668,1.051646263120579,0.0100454440707219,1.14745701161435,1.1831955421285536,2.0149253731343286,THER_AREA_96D7,1.0378012153048706,9
BRAND_366E,1.276685393258427,-1.0,BRAND_366E_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2017-01-01,2020-05-01,DRUG_ID_D407,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.0076483967354948,1.0148449869605447,2.0149253731343286,THER_AREA_66C5,1.1490011972015202,6
BRAND_6221,1.276685393258427,-1.0,BRAND_6221_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2017-01-01,2020-05-01,DRUG_ID_149E,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.007001739285555,1.0111304506334269,2.0149253731343286,THER_AREA_66C5,1.0187602607148054,6
BRAND_9DA9,1.017478152309613,1.1433672074614056,BRAND_9DA9_COUNTRY_77DA,CORP_01C7,COUNTRY_77DA,2017-12-01,2020-05-01,DRUG_ID_3A6F,2017-07-01 00:00:00,['IND_DA0B'],1.2,1.876948005671501,0.0170766238154926,-1.0,1.0770824134750314,1.3582089552238803,THER_AREA_96D7,1.0551919741545506,9
BRAND_7A04,1.0179463171036205,1.144738027219092,BRAND_7A04_COUNTRY_E319,CORP_09BB,COUNTRY_E319,2020-04-01,2020-05-01,DRUG_ID_F3CA,2021-08-01 00:00:00,['IND_F338'],1.0666666666666669,1.8375244549368244,0.0020536361005846,-1.0,1.13566660995291,1.164179104477612,THER_AREA_96D7,1.004141958667048,9
BRAND_4419,1.276685393258427,-1.0,BRAND_4419_COUNTRY_5180,CORP_C868,COUNTRY_5180,2018-10-01,2020-05-01,DRUG_ID_BBEC,-1,"['IND_FAD6', 'IND_4106', 'IND_A392', 'IND_F338']",1.9466666666666668,1.051646263120579,0.0083406795589092,1.7919100923159257,2.0811365429733324,2.0149253731343286,THER_AREA_96D7,1.0762588302998386,9
BRAND_3C96,1.276685393258427,-1.0,BRAND_3C96_COUNTRY_5180,CORP_7E54,COUNTRY_5180,2017-12-01,2020-05-01,DRUG_ID_3886,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.2052802925567498,1.0298249663002346,2.0149253731343286,THER_AREA_66C5,1.411420087781837,6
BRAND_9BE6,1.0179463171036205,1.144738027219092,BRAND_9BE6_COUNTRY_E319,CORP_A682,COUNTRY_E319,2016-02-01,2020-05-01,DRUG_ID_EEEA,2018-06-01 00:00:00,['IND_79CE'],1.0666666666666669,1.8375244549368244,0.0059317207196371,1.008384248316461,1.0293735873302354,1.164179104477612,THER_AREA_6CEE,1.0229144789869602,7
BRAND_BAAB,1.276685393258427,-1.0,BRAND_BAAB_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2016-11-01,2020-05-01,DRUG_ID_EEE7,-1,['IND_617C'],1.9466666666666668,1.051646263120579,0.0850770674476053,1.0073139187441469,1.0117235183102746,2.0149253731343286,THER_AREA_980E,1.0488874740396477,10
BRAND_6294,1.276685393258427,-1.0,BRAND_6294_COUNTRY_5180,CORP_443D,COUNTRY_5180,2016-03-01,2020-05-01,DRUG_ID_B8BC,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.0049725728047094,1.0066161818811985,2.0149253731343286,THER_AREA_66C5,1.0471762374934788,6
BRAND_36D4,1.276685393258427,-1.0,BRAND_36D4_COUNTRY_5180,CORP_443D,COUNTRY_5180,2018-03-01,2020-05-01,DRUG_ID_318B,-1,['IND_3A0D'],1.9466666666666668,1.051646263120579,0.0968355985252875,1.0050840654684925,1.0075276988237334,2.0149253731343286,THER_AREA_66C5,1.0005547471310865,6
BRAND_AD1B,1.276685393258427,-1.0,BRAND_AD1B_COUNTRY_5180,CORP_09BB,COUNTRY_5180,2016-08-01,2020-05-01,DRUG_ID_AF8B,-1,"['IND_528C', 'IND_B2EF', 'IND_D082']",1.9466666666666668,1.051646263120579,0.0073118772432927,-1.0,1.1862343998165128,2.0149253731343286,THER_AREA_96D7,1.0335266996576045,9
BRAND_284A,1.276685393258427,-1.0,BRAND_284A_COUNTRY_5180,CORP_711A,COUNTRY_5180,2018-12-01,2020-05-01,DRUG_ID_C629,-1,['IND_07FA'],1.9466666666666668,1.051646263120579,0.017967930275194,-1.0,19.72962952086561,2.0149253731343286,THER_AREA_6CEE,1.6112595686856372,7
BRAND_DBFB,1.276685393258427,-1.0,BRAND_DBFB_COUNTRY_5180,CORP_443D,COUNTRY_5180,2017-04-01,2020-05-01,DRUG_ID_D8C3,-1,"['IND_0C70', 'IND_D9FB']",1.9466666666666668,1.051646263120579,0.0048471318198202,1.2175890826383624,1.4427617552881782,2.0149253731343286,THER_AREA_66C5,1.1472963458663443,6
BRAND_C8FD,1.079588014981273,1.2939529768368376,BRAND_C8FD_COUNTRY_AE54,CORP_01C7,COUNTRY_AE54,2019-04-01,2020-05-01,DRUG_ID_C291,2020-08-01 00:00:00,"['IND_2816', 'IND_21B8']",1.5066666666666668,12.734125983966589,6.048398308487769e-07,-1.0,1.0004578006796785,1.582089552238806,THER_AREA_980E,2.20022400825133,10
BRAND_AEF0,1.0048377028714108,1.0534233579379646,BRAND_AEF0_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-11-01,2020-05-01,DRUG_ID_7E51,-1,['IND_7BAA'],1.0666666666666669,12.413315815703177,0.0002287889702801,-1.0,1.0601171697321043,1.2388059701492538,THER_AREA_4BA5,1.4169563539031316,3
BRAND_9628,1.0179463171036205,1.144738027219092,BRAND_9628_COUNTRY_E319,CORP_A682,COUNTRY_E319,2016-11-01,2020-05-01,DRUG_ID_18F1,2015-12-01 00:00:00,['IND_A24B'],1.0666666666666669,1.8375244549368244,0.0039263702442801,1.0226218614815146,1.069963474985728,1.164179104477612,THER_AREA_96D7,1.0145838219083945,9
BRAND_0056,1.276685393258427,-1.0,BRAND_0056_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2018-11-01,2020-05-01,DRUG_ID_D637,-1,['IND_FC21'],1.9466666666666668,1.051646263120579,0.0388299721577659,1.0227445034116756,1.0250305006885931,2.0149253731343286,THER_AREA_644A,1.159479879474126,4
BRAND_4134,1.079588014981273,1.2939529768368376,BRAND_4134_COUNTRY_AE54,CORP_01C7,COUNTRY_AE54,2018-02-01,2020-05-01,DRUG_ID_51B3,-1,['IND_3A0D'],1.5066666666666668,12.734125983966589,0.1486902825852301,-1.0,1.0041344981277984,1.582089552238806,THER_AREA_66C5,1.1130254711402203,6
BRAND_BC1F,1.276685393258427,-1.0,BRAND_BC1F_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2018-09-01,2020-05-01,DRUG_ID_24A2,-1,"['IND_4D58', 'IND_8C60', 'IND_3518']",1.9466666666666668,1.051646263120579,0.0002633492431298,1.1929492039423806,1.1818056134164274,2.0149253731343286,THER_AREA_4BA5,1.0664760769212405,3
BRAND_152E,1.276685393258427,-1.0,BRAND_152E_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2015-11-01,2020-05-01,DRUG_ID_A56F,-1,"['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E', 'IND_258A']",1.9466666666666668,1.051646263120579,0.1043840535172037,1.0253578914507426,1.1816268607389029,2.0149253731343286,THER_AREA_CD59,1.3400384519380757,11
BRAND_F148,1.276685393258427,-1.0,BRAND_F148_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2020-02-01,2020-05-01,DRUG_ID_BE95,-1,['IND_F338'],1.9466666666666668,1.051646263120579,0.007170863868141,-1.0,1.9714957584523127,2.0149253731343286,THER_AREA_96D7,1.0395847785580616,9
BRAND_4AE8,1.0179463171036205,1.144738027219092,BRAND_4AE8_COUNTRY_E319,CORP_01C7,COUNTRY_E319,2015-07-01,2020-05-01,DRUG_ID_7827,-1,['IND_DC0E'],1.0666666666666669,1.8375244549368244,0.0321028423468071,1.0110303408702377,1.014351429495575,1.164179104477612,THER_AREA_980E,1.0125137300917422,10
BRAND_3739,1.079588014981273,1.2939529768368376,BRAND_3739_COUNTRY_AE54,CORP_01C7,COUNTRY_AE54,2018-07-01,2020-05-01,DRUG_ID_FDD8,-1,['IND_C829'],1.5066666666666668,12.734125983966589,0.001345327481404,-1.0,1.1386316543510326,1.582089552238806,THER_AREA_96D7,1.4478161309426962,9
BRAND_F148,1.0179463171036205,1.144738027219092,BRAND_F148_COUNTRY_E319,CORP_01C7,COUNTRY_E319,2019-06-01,2020-05-01,DRUG_ID_BE95,2020-03-01 00:00:00,['IND_F338'],1.0666666666666669,1.8375244549368244,0.0020536361005846,1.1081255853364849,1.203154225789382,1.164179104477612,THER_AREA_96D7,1.1330755813286917,9
BRAND_9DA9,1.0048377028714108,1.0534233579379646,BRAND_9DA9_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-07-01,2020-05-01,DRUG_ID_3A6F,2017-07-01 00:00:00,['IND_DA0B'],1.0666666666666669,12.413315815703177,0.0170766238154926,-1.0,1.0519824993609015,1.2388059701492538,THER_AREA_96D7,1.621206368070093,9
BRAND_138F,1.0048377028714108,1.0534233579379646,BRAND_138F_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-05-01,2020-05-01,DRUG_ID_1092,-1,['IND_B2EF'],1.0666666666666669,12.413315815703177,0.0010786457813669,-1.0,1.0212639066024465,1.2388059701492538,THER_AREA_96D7,1.0618297542770654,9
BRAND_BBE0,1.0048377028714108,1.0534233579379646,BRAND_BBE0_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2018-06-01,2020-05-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.0666666666666669,12.413315815703177,0.0022944706468286,-1.0,1.0042867313815993,1.2388059701492538,THER_AREA_644A,1.351629774413548,4
BRAND_8655,1.0179463171036205,1.144738027219092,BRAND_8655_COUNTRY_E319,CORP_39F7,COUNTRY_E319,2019-04-01,2020-05-01,DRUG_ID_1B59,2019-08-01 00:00:00,['IND_F338'],1.0666666666666669,1.8375244549368244,0.0020536361005846,1.166391651429336,1.5401226055668644,1.164179104477612,THER_AREA_96D7,1.0648234282279552,9
BRAND_152E,1.079588014981273,1.2939529768368376,BRAND_152E_COUNTRY_AE54,CORP_01C7,COUNTRY_AE54,2018-01-01,2020-05-01,DRUG_ID_A56F,-1,"['IND_851C', 'IND_176A', 'IND_632E', 'IND_0AE9']",1.5066666666666668,12.734125983966589,0.0381615251648489,-1.0,1.1607618080927904,1.582089552238806,THER_AREA_CD59,1.863230055547315,11
BRAND_0056,1.079588014981273,1.2939529768368376,BRAND_0056_COUNTRY_AE54,CORP_01C7,COUNTRY_AE54,2019-07-01,2020-05-01,DRUG_ID_D637,-1,['IND_FC21'],1.5066666666666668,12.734125983966589,0.0041260204014542,-1.0,1.0079496059515518,1.582089552238806,THER_AREA_644A,3.3686632960569307,4
BRAND_127B,1.079588014981273,1.2939529768368376,BRAND_127B_COUNTRY_AE54,CORP_DF1B,COUNTRY_AE54,2015-11-01,2020-05-01,DRUG_ID_BF8E,-1,"['IND_6F13', 'IND_120F']",1.5066666666666668,12.734125983966589,0.0808797548664527,-1.0,1.003801078719006,1.582089552238806,THER_AREA_CD59,1.0136457067092783,11
BRAND_7205,1.079588014981273,1.2939529768368376,BRAND_7205_COUNTRY_AE54,CORP_B4F9,COUNTRY_AE54,2019-08-01,2020-05-01,DRUG_ID_503F,2021-09-01 00:00:00,['IND_79CE'],1.5066666666666668,12.734125983966589,0.0060178862231083,-1.0,1.0034062285089025,1.582089552238806,THER_AREA_6CEE,1.026403613682067,7
BRAND_F5E9,1.079588014981273,1.2939529768368376,BRAND_F5E9_COUNTRY_AE54,CORP_C868,COUNTRY_AE54,2019-11-01,2020-05-01,DRUG_ID_16F3,-1,['IND_B2EF'],1.5066666666666668,12.734125983966589,0.0023812465748429,-1.0,1.3844991030804792,1.582089552238806,THER_AREA_96D7,5.825100642418626,9
BRAND_E68F,1.079588014981273,1.2939529768368376,BRAND_E68F_COUNTRY_AE54,CORP_C3C7,COUNTRY_AE54,2018-10-01,2020-05-01,DRUG_ID_E2D9,-1,"['IND_6F13', 'IND_120F']",1.5066666666666668,12.734125983966589,0.0808797548664527,-1.0,1.0061974582250004,1.582089552238806,THER_AREA_CD59,1.0209697991268811,11
BRAND_7A2E,1.079588014981273,1.2939529768368376,BRAND_7A2E_COUNTRY_AE54,CORP_C868,COUNTRY_AE54,2019-07-01,2020-05-01,DRUG_ID_B633,-1,['IND_3A0D'],1.5066666666666668,12.734125983966589,0.1486902825852301,-1.0,1.00573087059439,1.582089552238806,THER_AREA_66C5,1.5519570492908143,6
BRAND_C21A,1.0179463171036205,1.144738027219092,BRAND_C21A_COUNTRY_E319,CORP_0A4C,COUNTRY_E319,2019-07-01,2020-05-01,DRUG_ID_E2D9,2017-10-01 00:00:00,"['IND_6F13', 'IND_120F']",1.0666666666666669,1.8375244549368244,0.0411519400985823,-1.0,1.0025901533281696,1.164179104477612,THER_AREA_CD59,1.0012134454971415,11
BRAND_74A3,1.0179463171036205,1.144738027219092,BRAND_74A3_COUNTRY_E319,CORP_A4B5,COUNTRY_E319,2017-03-01,2020-05-01,DRUG_ID_4645,2016-03-01 00:00:00,['IND_617C'],1.0666666666666669,1.8375244549368244,0.04364310619321,1.0005351647861571,1.0029268687607953,1.164179104477612,THER_AREA_980E,1.0100605384408343,10
BRAND_9E59,1.0179463171036205,1.144738027219092,BRAND_9E59_COUNTRY_E319,CORP_C043,COUNTRY_E319,2016-12-01,2020-05-01,DRUG_ID_74AA,2013-10-01 00:00:00,['IND_5586'],1.0666666666666669,1.8375244549368244,0.0001313461764858,1.061444845818034,1.0193599105107618,1.164179104477612,THER_AREA_96D7,1.0005095398372548,9
BRAND_6C0F,1.079588014981273,1.2939529768368376,BRAND_6C0F_COUNTRY_AE54,CORP_7883,COUNTRY_AE54,2015-12-01,2020-05-01,DRUG_ID_E85F,-1,['IND_3A0D'],1.5066666666666668,12.734125983966589,0.1486902825852301,-1.0,1.0034419898167637,1.582089552238806,THER_AREA_66C5,1.2216794565848303,6
BRAND_71FA,1.079588014981273,1.2939529768368376,BRAND_71FA_COUNTRY_AE54,CORP_E8B1,COUNTRY_AE54,2019-10-01,2020-05-01,DRUG_ID_7D8C,-1,"['IND_B2EF', 'IND_5719', 'IND_5CC2']",1.5066666666666668,12.734125983966589,0.0023812465748429,-1.0,1.198023818349742,1.582089552238806,THER_AREA_96D7,1.2274453021116605,9
