brand,che_pc_usd,che_perc_gdp,cluster_nl,corporation,country,launch_date,date,drug_id,ind_launch_date,indication,insurance_perc_che,population,prev_perc,price_month,price_unit,public_perc_che,therapeutic_area,target,drug_in_other_countries,therapeutic_area_encoded
BRAND_C114,2.244850187265918,1.806684518207432,BRAND_C114_COUNTRY_D5B9,CORP_8F4F,COUNTRY_D5B9,2018-08-01,2020-11-01,DRUG_ID_71A8,-1,['IND_B2EF'],-1.0,1.0074311152090296,0.0015416580389933,1.8124247424519464,2.3276849795903747,2.029850746268657,THER_AREA_96D7,1.0503190383443155,True,9
BRAND_C3A1,2.244850187265918,1.806684518207432,BRAND_C3A1_COUNTRY_D5B9,CORP_C3C7,COUNTRY_D5B9,2016-07-01,2020-11-01,DRUG_ID_45DC,-1,"['IND_6F13', 'IND_120F']",-1.0,1.0074311152090296,0.0364626311970101,-1.0,1.011218608703384,2.029850746268657,THER_AREA_CD59,1.0197001637729997,True,11
BRAND_62C7,2.244850187265918,1.806684518207432,BRAND_62C7_COUNTRY_D5B9,CORP_01C7,COUNTRY_D5B9,2017-01-01,2020-11-01,DRUG_ID_3A6F,-1,"['IND_DA0B', 'IND_9D10', 'IND_BD8B', 'IND_0883']",-1.0,1.0074311152090296,0.0439841463202406,1.1447353164161798,1.2633134869141744,2.029850746268657,THER_AREA_96D7,1.5224114329092848,True,9
BRAND_7202,1.850187265917603,2.03779844348363,BRAND_7202_COUNTRY_D8B0,CORP_5CBD,COUNTRY_D8B0,2016-02-01,2020-11-01,DRUG_ID_37C9,-1,"['IND_B2EF', 'IND_92DC']",2.0266666666666664,1.6515010743445395,0.00186903757716,1.352562101413727,1.2765860969771186,1.8955223880597007,THER_AREA_980E,2.785239353720612,True,10
BRAND_4D2A,1.9408551810237205,1.822802216857896,BRAND_4D2A_COUNTRY_4242,CORP_1E86,COUNTRY_4242,2017-09-01,2020-11-01,DRUG_ID_6CE8,-1,['IND_2120'],-1.0,1.0111365854017542,0.0160989768851236,1.0182401997948536,1.0699874735688504,2.0,THER_AREA_6CEE,1.0021367470067537,True,7
BRAND_8808,1.8774968789013733,1.821451783982937,BRAND_8808_COUNTRY_C8F4,CORP_09BB,COUNTRY_C8F4,2018-09-01,2020-11-01,DRUG_ID_B9AF,-1,"['IND_A24B', 'IND_5B27']",-1.0,1.0481586201751862,0.0345559284009035,1.1246042010435713,1.4568125006729344,2.0149253731343286,THER_AREA_96D7,1.320773589255314,True,9
BRAND_8D59,1.8774968789013733,1.821451783982937,BRAND_8D59_COUNTRY_C8F4,CORP_A713,COUNTRY_C8F4,2017-02-01,2020-11-01,DRUG_ID_2F40,-1,['IND_C3B6'],-1.0,1.0481586201751862,0.0328889448049415,1.0992953663648932,1.2325314391240727,2.0149253731343286,THER_AREA_980E,1.1527569783077012,True,10
BRAND_13A7,1.9408551810237205,1.822802216857896,BRAND_13A7_COUNTRY_4242,CORP_1E86,COUNTRY_4242,2016-04-01,2020-11-01,DRUG_ID_933E,-1,['IND_617C'],-1.0,1.0111365854017542,0.0850770674476053,1.0072693216786337,1.0175170366641122,2.0,THER_AREA_980E,1.0144765503637092,True,10
BRAND_229A,1.9408551810237205,1.822802216857896,BRAND_229A_COUNTRY_4242,CORP_5CBD,COUNTRY_4242,2016-09-01,2020-11-01,DRUG_ID_BE46,-1,['IND_617C'],-1.0,1.0111365854017542,0.0850770674476053,1.013434865985818,1.0196439169802358,2.0,THER_AREA_980E,1.171938407539616,True,10
BRAND_8808,1.850187265917603,2.03779844348363,BRAND_8808_COUNTRY_D8B0,CORP_09BB,COUNTRY_D8B0,2018-04-01,2020-11-01,DRUG_ID_B9AF,-1,['IND_A24B'],2.0266666666666664,1.6515010743445395,0.0100454440707219,1.1671052044775454,1.5455429595295436,1.8955223880597007,THER_AREA_96D7,4.601067699225091,True,9
BRAND_8655,1.8774968789013733,1.821451783982937,BRAND_8655_COUNTRY_C8F4,CORP_39F7,COUNTRY_C8F4,2018-07-01,2020-11-01,DRUG_ID_1B59,-1,['IND_F338'],-1.0,1.0481586201751862,0.0032761939798309,1.3627525308834678,1.594117506765096,2.0149253731343286,THER_AREA_96D7,1.2758326864263232,True,9
BRAND_4888,1.9408551810237205,1.822802216857896,BRAND_4888_COUNTRY_4242,CORP_A713,COUNTRY_4242,2019-04-01,2020-11-01,DRUG_ID_52A5,-1,['IND_617C'],-1.0,1.0111365854017542,0.0850770674476053,1.0081166659233822,1.0193568317184412,2.0,THER_AREA_980E,1.0574873316136852,True,10
BRAND_1D43,1.9408551810237205,1.822802216857896,BRAND_1D43_COUNTRY_4242,CORP_9F7A,COUNTRY_4242,2020-09-01,2020-11-01,DRUG_ID_7A63,-1,['IND_79CE'],-1.0,1.0111365854017542,0.0059772833646395,1.0152075993399634,1.0241903116097073,2.0,THER_AREA_6CEE,1.001935485156249,True,7
BRAND_19C4,1.8774968789013733,1.821451783982937,BRAND_19C4_COUNTRY_C8F4,CORP_443D,COUNTRY_C8F4,2019-12-01,2020-11-01,DRUG_ID_2331,-1,['IND_B2EF'],-1.0,1.0481586201751862,0.0005370026925473,1.5215180841100655,1.8739778481788103,2.0149253731343286,THER_AREA_96D7,1.0138015058575116,True,9
BRAND_E561,1.9408551810237205,1.822802216857896,BRAND_E561_COUNTRY_4242,CORP_3C9A,COUNTRY_4242,2018-04-01,2020-11-01,DRUG_ID_8C97,-1,['IND_C3B6'],-1.0,1.0111365854017542,0.0278057930363109,1.18456495562592,1.0975772376251478,2.0,THER_AREA_980E,1.0184908048108938,True,10
BRAND_4EAC,1.850187265917603,2.03779844348363,BRAND_4EAC_COUNTRY_D8B0,CORP_39F7,COUNTRY_D8B0,2018-07-01,2020-11-01,DRUG_ID_0259,-1,"['IND_A24B', 'IND_BD8B', 'IND_D9FB']",2.0266666666666664,1.6515010743445395,0.0187622955996093,1.1956438958624216,1.3010062009795669,1.8955223880597007,THER_AREA_96D7,3.565551469985393,True,9
BRAND_A12A,1.850187265917603,2.03779844348363,BRAND_A12A_COUNTRY_D8B0,CORP_5CBD,COUNTRY_D8B0,2016-03-01,2020-11-01,DRUG_ID_B15F,-1,['IND_3A0D'],2.0266666666666664,1.6515010743445395,0.0968355985252875,1.0067787539579895,1.015716745641368,1.8955223880597007,THER_AREA_66C5,5.53361678221429,True,6
BRAND_51A5,1.8774968789013733,1.821451783982937,BRAND_51A5_COUNTRY_C8F4,CORP_F57D,COUNTRY_C8F4,2018-08-01,2020-11-01,DRUG_ID_372D,-1,['IND_79FE'],-1.0,1.0481586201751862,0.0253268979189745,1.0596262765910005,1.099334043762355,2.0149253731343286,THER_AREA_8E53,1.013804059941909,True,8
BRAND_B29E,1.8774968789013733,1.821451783982937,BRAND_B29E_COUNTRY_C8F4,CORP_8F4F,COUNTRY_C8F4,2016-02-01,2020-11-01,DRUG_ID_F978,-1,"['IND_5586', 'IND_CE3A']",-1.0,1.0481586201751862,0.0001112168639923,1.384950720242608,1.7719245918789497,2.0149253731343286,THER_AREA_96D7,1.0430710576417517,True,9
BRAND_09DF,1.8774968789013733,1.821451783982937,BRAND_09DF_COUNTRY_C8F4,CORP_8E0A,COUNTRY_C8F4,2016-08-01,2020-11-01,DRUG_ID_7D43,-1,"['IND_035A', 'IND_C829', 'IND_4F87']",-1.0,1.0481586201751862,0.0013275419599223,1.4404852160727823,1.3864532184274443,2.0149253731343286,THER_AREA_96D7,1.0459737745592457,True,9
BRAND_B94B,1.8774968789013733,1.821451783982937,BRAND_B94B_COUNTRY_C8F4,CORP_C868,COUNTRY_C8F4,2019-03-01,2020-11-01,DRUG_ID_B07D,-1,['IND_C3B6'],-1.0,1.0481586201751862,0.0328889448049415,1.1975204031574722,1.49057680369234,2.0149253731343286,THER_AREA_980E,1.0480313449496836,True,10
BRAND_2B62,1.8774968789013733,1.821451783982937,BRAND_2B62_COUNTRY_C8F4,CORP_8F4F,COUNTRY_C8F4,2019-07-01,2020-11-01,DRUG_ID_7454,-1,['IND_BAFB'],-1.0,1.0481586201751862,0.0005770665625486,1.232975070240378,2.2264511395414104,2.0149253731343286,THER_AREA_6CEE,1.0154940975875804,True,7
BRAND_4EAC,1.8774968789013733,1.821451783982937,BRAND_4EAC_COUNTRY_C8F4,CORP_39F7,COUNTRY_C8F4,2018-07-01,2020-11-01,DRUG_ID_0259,-1,"['IND_A24B', 'IND_BD8B', 'IND_D9FB']",-1.0,1.0481586201751862,0.0110167751863038,1.1551866387191725,1.342192892557077,2.0149253731343286,THER_AREA_96D7,1.1516658734531888,True,9
BRAND_B94B,1.8774968789013733,1.821451783982937,BRAND_B94B_COUNTRY_C8F4,CORP_C868,COUNTRY_C8F4,2019-03-01,2020-12-01,DRUG_ID_B07D,2021-12-01 00:00:00,['IND_C3B6'],-1.0,1.0481586201751862,0.0328889448049415,1.1975204031574722,1.501276865469946,2.0149253731343286,THER_AREA_980E,1.0686050055865488,True,10
BRAND_37FE,2.244850187265918,1.806684518207432,BRAND_37FE_COUNTRY_D5B9,CORP_A4B5,COUNTRY_D5B9,2018-11-01,2020-12-01,DRUG_ID_2757,-1,['IND_617C'],-1.0,1.0074311152090296,0.0850770674476053,1.007536904071712,1.0276704193997812,2.029850746268657,THER_AREA_980E,1.101229091818159,True,10
BRAND_CC9A,2.244850187265918,1.806684518207432,BRAND_CC9A_COUNTRY_D5B9,CORP_C868,COUNTRY_D5B9,2020-08-01,2020-12-01,DRUG_ID_3A38,2021-09-01 00:00:00,['IND_617C'],-1.0,1.0074311152090296,0.0850770674476053,1.0051732595995184,1.009383309187895,2.029850746268657,THER_AREA_980E,1.0037340713888043,True,10
BRAND_4419,1.6786828963795255,1.977700794740584,BRAND_4419_COUNTRY_53A5,CORP_C868,COUNTRY_53A5,2019-04-01,2020-12-01,DRUG_ID_BBEC,-1,"['IND_4106', 'IND_F338', 'IND_7F69']",2.0,2.0045276708301945,0.0064684247750349,1.6111358872586186,1.5413815188181343,2.0,THER_AREA_96D7,4.438519893788907,True,9
BRAND_62C7,1.9408551810237205,1.822802216857896,BRAND_62C7_COUNTRY_4242,CORP_01C7,COUNTRY_4242,2017-01-01,2020-12-01,DRUG_ID_3A6F,-1,"['IND_DA0B', 'IND_9D10', 'IND_BD8B', 'IND_0883']",-1.0,1.0111365854017542,0.0439841463202406,1.1341479730633726,1.2866298055894303,2.0,THER_AREA_96D7,1.5533769884583892,True,9
BRAND_37FE,1.9408551810237205,1.822802216857896,BRAND_37FE_COUNTRY_4242,CORP_A4B5,COUNTRY_4242,2018-11-01,2020-12-01,DRUG_ID_2757,-1,['IND_617C'],-1.0,1.0111365854017542,0.0850770674476053,1.0081166659233822,1.0175358935551937,2.0,THER_AREA_980E,1.104454134186588,True,10
BRAND_076F,1.4495942571785267,1.6693839880579178,BRAND_076F_COUNTRY_1007,CORP_7883,COUNTRY_1007,2018-02-01,2020-12-01,DRUG_ID_B8A8,-1,"['IND_7C11', 'IND_B2EF', 'IND_5257', 'IND_545C', 'IND_5719', 'IND_D5C1', 'IND_C829']",-1.0,1.4576157297461765,0.0154161372940218,2.7391071667484272,1.924111408134637,1.8507462686567164,THER_AREA_96D7,10.386342912290637,True,9
BRAND_4EAC,1.8774968789013733,1.821451783982937,BRAND_4EAC_COUNTRY_C8F4,CORP_39F7,COUNTRY_C8F4,2018-07-01,2020-12-01,DRUG_ID_0259,-1,"['IND_A24B', 'IND_BD8B', 'IND_D9FB']",-1.0,1.0481586201751862,0.0110167751863038,1.1551866387191725,1.345986990274317,2.0149253731343286,THER_AREA_96D7,1.144969830388874,True,9
BRAND_4EAC,1.850187265917603,2.03779844348363,BRAND_4EAC_COUNTRY_D8B0,CORP_39F7,COUNTRY_D8B0,2018-07-01,2020-12-01,DRUG_ID_0259,-1,"['IND_A24B', 'IND_BD8B', 'IND_D9FB']",2.0266666666666664,1.6515010743445395,0.0187622955996093,1.1956438958624216,1.3802342241905832,1.8955223880597007,THER_AREA_96D7,3.3813869158445,True,9
BRAND_C3BC,2.244850187265918,1.806684518207432,BRAND_C3BC_COUNTRY_D5B9,CORP_711A,COUNTRY_D5B9,2016-11-01,2020-12-01,DRUG_ID_C94D,-1,['IND_BAFB'],-1.0,1.0074311152090296,0.0028046568112689,1.1370467823217232,1.2272898061473012,2.029850746268657,THER_AREA_6CEE,1.012921368374213,True,7
BRAND_076F,1.816479400749064,1.8971277485912263,BRAND_076F_COUNTRY_9891,CORP_7883,COUNTRY_9891,2017-02-01,2020-12-01,DRUG_ID_B8A8,-1,"['IND_7C11', 'IND_B2EF', 'IND_5257', 'IND_545C', 'IND_5719', 'IND_D5C1', 'IND_C829']",1.586666666666667,1.0366681433666178,0.0138170497401739,2.569549123667663,1.9241109743396445,1.8656716417910448,THER_AREA_96D7,4.414805986385602,True,9
BRAND_0470,1.9408551810237205,1.822802216857896,BRAND_0470_COUNTRY_4242,CORP_D2B7,COUNTRY_4242,2017-01-01,2020-12-01,DRUG_ID_7C18,-1,['IND_8EA5'],-1.0,1.0111365854017542,0.018541965959287,2.347381408969956,1.2475553719909307,2.0,THER_AREA_96D7,1.18347622839583,True,9
BRAND_56A9,1.9408551810237205,1.822802216857896,BRAND_56A9_COUNTRY_4242,CORP_1E86,COUNTRY_4242,2020-05-01,2020-12-01,DRUG_ID_E73F,-1,"['IND_D5C1', 'IND_7C11']",-1.0,1.0111365854017542,0.0063547782745978,1.9268162154930208,1.7359345272498126,2.0,THER_AREA_96D7,1.1472066975040005,True,9
BRAND_09DF,1.8774968789013733,1.821451783982937,BRAND_09DF_COUNTRY_C8F4,CORP_8E0A,COUNTRY_C8F4,2016-08-01,2020-12-01,DRUG_ID_7D43,-1,"['IND_035A', 'IND_C829', 'IND_4F87']",-1.0,1.0481586201751862,0.0013275419599223,1.4404852160727823,1.3948825950481494,2.0149253731343286,THER_AREA_96D7,1.0357520733929433,True,9
BRAND_6200,1.9408551810237205,1.822802216857896,BRAND_6200_COUNTRY_4242,CORP_615D,COUNTRY_4242,2020-08-01,2020-12-01,DRUG_ID_B0E9,2020-11-01 00:00:00,['IND_B2EF'],-1.0,1.0111365854017542,0.0015416580389933,1.8077420505730724,2.4507499356584184,2.0,THER_AREA_96D7,1.0122184843480857,True,9
BRAND_F5E9,1.8774968789013733,1.821451783982937,BRAND_F5E9_COUNTRY_C8F4,CORP_1E86,COUNTRY_C8F4,2017-05-01,2020-12-01,DRUG_ID_16F3,-1,['IND_B2EF'],-1.0,1.0481586201751862,0.0005370026925473,1.7897694331712974,2.415816202876625,2.0149253731343286,THER_AREA_96D7,1.438216775052643,True,9
BRAND_CE00,2.244850187265918,1.806684518207432,BRAND_CE00_COUNTRY_D5B9,CORP_AB5A,COUNTRY_D5B9,2016-12-01,2020-12-01,DRUG_ID_8307,-1,['IND_8EA5'],-1.0,1.0074311152090296,0.018541965959287,1.7714400392454177,1.958715869184248,2.029850746268657,THER_AREA_96D7,1.00403724120676,False,9
BRAND_4F19,1.8774968789013733,1.821451783982937,BRAND_4F19_COUNTRY_C8F4,CORP_C868,COUNTRY_C8F4,2020-01-01,2020-12-01,DRUG_ID_AEE7,-1,['IND_F1DB'],-1.0,1.0481586201751862,0.0005370026925473,2.3468648262944303,1.4427845524239014,2.0149253731343286,THER_AREA_96D7,1.1142071608659918,True,9
BRAND_A00B,2.244850187265918,1.806684518207432,BRAND_A00B_COUNTRY_D5B9,CORP_5CBD,COUNTRY_D5B9,2016-08-01,2020-12-01,DRUG_ID_37C9,-1,"['IND_B2EF', 'IND_92DC', 'IND_33EF', 'IND_ED96']",-1.0,1.0074311152090296,0.00186903757716,1.2376577621192526,1.5176431387970752,2.029850746268657,THER_AREA_980E,1.129155706026316,True,10
BRAND_76D6,2.244850187265918,1.806684518207432,BRAND_76D6_COUNTRY_D5B9,CORP_A682,COUNTRY_D5B9,2018-03-01,2020-12-01,DRUG_ID_45AB,-1,['IND_8EA5'],-1.0,1.0074311152090296,0.018541965959287,2.277777282254828,1.3303598096200444,2.029850746268657,THER_AREA_96D7,1.333882172015847,True,9
BRAND_0A7B,1.9408551810237205,1.822802216857896,BRAND_0A7B_COUNTRY_4242,CORP_C3C7,COUNTRY_4242,2016-07-01,2020-12-01,DRUG_ID_45DC,-1,"['IND_6F13', 'IND_120F']",-1.0,1.0111365854017542,0.0364626311970101,-1.0,1.010216334257304,2.0,THER_AREA_CD59,1.017940144214843,True,11
BRAND_076F,1.6786828963795255,1.977700794740584,BRAND_076F_COUNTRY_53A5,CORP_7883,COUNTRY_53A5,2018-03-01,2020-12-01,DRUG_ID_B8A8,2021-12-01 00:00:00,"['IND_B2EF', 'IND_7C11', 'IND_5257', 'IND_545C', 'IND_7C31', 'IND_9C19', 'IND_D5C1', 'IND_5719', 'IND_C829']",2.0,2.0045276708301945,0.0070473184008827,2.0688132720866967,1.6481898788428513,2.0,THER_AREA_96D7,24.35639816275512,True,9
BRAND_076F,1.850187265917603,2.03779844348363,BRAND_076F_COUNTRY_D8B0,CORP_7883,COUNTRY_D8B0,2016-08-01,2020-12-01,DRUG_ID_B8A8,-1,"['IND_7C11', 'IND_B2EF', 'IND_5257', 'IND_545C', 'IND_5719', 'IND_D5C1', 'IND_C829']",2.0266666666666664,1.6515010743445395,0.0138170497401739,2.1305356107568123,1.6426149612148355,1.8955223880597007,THER_AREA_96D7,19.032170940577824,True,9
BRAND_6200,1.8774968789013733,1.821451783982937,BRAND_6200_COUNTRY_C8F4,CORP_60A7,COUNTRY_C8F4,2020-11-01,2020-12-01,DRUG_ID_B0E9,2020-11-01 00:00:00,['IND_B2EF'],-1.0,1.0481586201751862,0.0005370026925473,1.6881773179324802,2.3109334140264206,2.0149253731343286,THER_AREA_96D7,1.0220818474734512,True,9
BRAND_71FA,1.7887016229712858,1.894139161252565,BRAND_71FA_COUNTRY_445D,CORP_E8B1,COUNTRY_445D,2018-02-01,2020-12-01,DRUG_ID_7D8C,-1,"['IND_D5C1', 'IND_7C11', 'IND_B2EF', 'IND_C829', 'IND_3747', 'IND_3965', 'IND_5719', 'IND_5CC2', 'IND_4F87', 'IND_5257', 'IND_9CE1']",1.0,1.2739307101354944,0.0110545555060741,2.089191507669383,1.289866218853124,1.7910447761194028,THER_AREA_96D7,5.019306681530751,True,9
BRAND_0795,1.9408551810237205,1.822802216857896,BRAND_0795_COUNTRY_4242,CORP_D2B7,COUNTRY_4242,2016-03-01,2020-12-01,DRUG_ID_37BB,-1,"['IND_DA0B', 'IND_BD8B']",-1.0,1.0111365854017542,0.0333368848258435,1.1128305757481158,1.172276786513894,2.0,THER_AREA_96D7,1.006529261353173,True,9
BRAND_9E22,1.9408551810237205,1.822802216857896,BRAND_9E22_COUNTRY_4242,CORP_E8B1,COUNTRY_4242,2017-10-01,2020-12-01,DRUG_ID_B050,-1,['IND_8EA5'],-1.0,1.0111365854017542,0.018541965959287,1.8483699772554965,1.3229639940193885,2.0,THER_AREA_96D7,1.0278806406890062,True,9
BRAND_76D6,1.850187265917603,2.03779844348363,BRAND_76D6_COUNTRY_D8B0,CORP_A682,COUNTRY_D8B0,2017-06-01,2020-12-01,DRUG_ID_45AB,-1,['IND_8EA5'],2.0266666666666664,1.6515010743445395,0.018541965959287,2.3635072504536896,1.3327739642692853,1.8955223880597007,THER_AREA_96D7,7.869027880232027,True,9
BRAND_E561,1.9408551810237205,1.822802216857896,BRAND_E561_COUNTRY_4242,CORP_3C9A,COUNTRY_4242,2018-04-01,2020-12-01,DRUG_ID_8C97,-1,['IND_C3B6'],-1.0,1.0111365854017542,0.0278057930363109,1.18456495562592,1.1422100837867588,2.0,THER_AREA_980E,1.0083840374424686,True,10
BRAND_267B,1.9408551810237205,1.822802216857896,BRAND_267B_COUNTRY_4242,CORP_E1E0,COUNTRY_4242,2019-12-01,2020-12-01,DRUG_ID_C6BA,-1,"['IND_7D11', 'IND_C829']",-1.0,1.0111365854017542,0.0017609774342399,2.141149712348928,1.2265241229830637,2.0,THER_AREA_96D7,1.0083467478102686,True,9
BRAND_B1E8,1.9408551810237205,1.822802216857896,BRAND_B1E8_COUNTRY_4242,CORP_09BB,COUNTRY_4242,2018-04-01,2020-12-01,DRUG_ID_B4D3,-1,"['IND_DA0B', 'IND_BD8B']",-1.0,1.0111365854017542,0.0333368848258435,1.20643981626009,1.2659603892782387,2.0,THER_AREA_96D7,1.1245981978278328,True,9
BRAND_58DC,1.8774968789013733,1.821451783982937,BRAND_58DC_COUNTRY_C8F4,CORP_01C7,COUNTRY_C8F4,2016-11-01,2020-12-01,DRUG_ID_4730,-1,"['IND_7C11', 'IND_B2EF', 'IND_D5C1']",-1.0,1.0481586201751862,0.0017980642900029,1.4573429068367303,1.5450031937198898,2.0149253731343286,THER_AREA_96D7,1.154551963203396,True,9
BRAND_4F19,2.244850187265918,1.806684518207432,BRAND_4F19_COUNTRY_D5B9,CORP_C868,COUNTRY_D5B9,2020-11-01,2020-12-01,DRUG_ID_AEE7,-1,"['IND_F1DB', 'IND_2A65']",-1.0,1.0074311152090296,0.0018265712037987,2.282879186549525,1.448438233788365,2.029850746268657,THER_AREA_96D7,1.0321030530145678,True,9
BRAND_BEF6,2.244850187265918,1.806684518207432,BRAND_BEF6_COUNTRY_D5B9,CORP_ED1F,COUNTRY_D5B9,2016-08-01,2020-12-01,DRUG_ID_933E,-1,['IND_617C'],-1.0,1.0074311152090296,0.0850770674476053,1.0051286625340052,1.0225501714533247,2.029850746268657,THER_AREA_980E,1.0227906058936926,True,10
BRAND_71FA,1.660892634207241,1.6591593540431129,BRAND_71FA_COUNTRY_89F9,CORP_E8B1,COUNTRY_89F9,2017-03-01,2020-12-01,DRUG_ID_7D8C,-1,"['IND_B2EF', 'IND_D5C1', 'IND_7C11', 'IND_C829', 'IND_5257', 'IND_3965', 'IND_5CC2', 'IND_E462', 'IND_545C']",-1.0,1.5159855177384176,0.014615792150004,1.999787826082256,1.4748797633090276,1.9402985074626864,THER_AREA_96D7,4.788550264406474,True,9
BRAND_DBFB,1.660892634207241,1.6591593540431129,BRAND_DBFB_COUNTRY_89F9,CORP_443D,COUNTRY_89F9,2016-06-01,2020-12-01,DRUG_ID_D8C3,-1,"['IND_0C70', 'IND_D9FB']",-1.0,1.5159855177384176,0.004650887044617,1.2385051063640011,1.570161313469462,1.9402985074626864,THER_AREA_66C5,4.629714820641717,True,6
BRAND_8D59,1.8774968789013733,1.821451783982937,BRAND_8D59_COUNTRY_C8F4,CORP_A713,COUNTRY_C8F4,2017-02-01,2020-12-01,DRUG_ID_2F40,-1,['IND_C3B6'],-1.0,1.0481586201751862,0.0328889448049415,1.0992953663648932,1.237603009138578,2.0149253731343286,THER_AREA_980E,1.1235701788579329,True,10
BRAND_C3A1,2.244850187265918,1.806684518207432,BRAND_C3A1_COUNTRY_D5B9,CORP_C3C7,COUNTRY_D5B9,2016-07-01,2020-12-01,DRUG_ID_45DC,-1,"['IND_6F13', 'IND_120F']",-1.0,1.0074311152090296,0.0364626311970101,-1.0,1.0112685140041142,2.029850746268657,THER_AREA_CD59,1.025849888184739,True,11
BRAND_1D43,2.244850187265918,1.806684518207432,BRAND_1D43_COUNTRY_D5B9,CORP_9F7A,COUNTRY_D5B9,2020-05-01,2020-12-01,DRUG_ID_7A63,-1,['IND_79CE'],-1.0,1.0074311152090296,0.0059772833646395,1.0106141015921153,1.0177956570897368,2.029850746268657,THER_AREA_6CEE,1.001648661478436,True,7
BRAND_4F19,1.850187265917603,2.03779844348363,BRAND_4F19_COUNTRY_D8B0,CORP_C868,COUNTRY_D8B0,2019-10-01,2020-12-01,DRUG_ID_AEE7,-1,['IND_F1DB'],2.0266666666666664,1.6515010743445395,0.0015416580389933,2.059180305935869,1.2855936411391256,1.8955223880597007,THER_AREA_96D7,2.806096517725573,True,9
BRAND_F148,1.8774968789013733,1.821451783982937,BRAND_F148_COUNTRY_C8F4,CORP_01C7,COUNTRY_C8F4,2019-03-01,2020-12-01,DRUG_ID_BE95,-1,['IND_F338'],-1.0,1.0481586201751862,0.0032761939798309,1.3022640443592144,1.5516989388366746,2.0149253731343286,THER_AREA_96D7,1.060841955254041,True,9
BRAND_4710,1.850187265917603,2.03779844348363,BRAND_4710_COUNTRY_D8B0,CORP_8F70,COUNTRY_D8B0,2016-12-01,2020-12-01,DRUG_ID_79D8,-1,['IND_2816'],2.0266666666666664,1.6515010743445395,6.688062935766658e-05,2.738928778486376,3.11680154115167,1.8955223880597007,THER_AREA_980E,2.992289525694776,True,10
BRAND_0795,1.8774968789013733,1.821451783982937,BRAND_0795_COUNTRY_C8F4,CORP_D2B7,COUNTRY_C8F4,2016-06-01,2020-12-01,DRUG_ID_37BB,-1,"['IND_DA0B', 'IND_BD8B']",-1.0,1.0481586201751862,0.0219306975876582,1.1068099719038489,1.172873672802864,2.0149253731343286,THER_AREA_96D7,1.1566992075748828,True,9
BRAND_F148,1.9408551810237205,1.822802216857896,BRAND_F148_COUNTRY_4242,CORP_01C7,COUNTRY_4242,2019-09-01,2020-12-01,DRUG_ID_BE95,-1,['IND_F338'],-1.0,1.0111365854017542,0.007170863868141,1.3733517667870787,1.6170320084494496,2.0,THER_AREA_96D7,1.5384197247154814,True,9
BRAND_8111,1.8774968789013733,1.821451783982937,BRAND_8111_COUNTRY_C8F4,CORP_F57D,COUNTRY_C8F4,2018-08-01,2020-12-01,DRUG_ID_372D,-1,['IND_79FE'],-1.0,1.0481586201751862,0.0253268979189745,1.0596262765910005,1.1014946804898555,2.0149253731343286,THER_AREA_8E53,1.0145317185866902,True,8
BRAND_2B62,1.8774968789013733,1.821451783982937,BRAND_2B62_COUNTRY_C8F4,CORP_8F4F,COUNTRY_C8F4,2019-07-01,2020-12-01,DRUG_ID_7454,-1,['IND_BAFB'],-1.0,1.0481586201751862,0.0005770665625486,1.232975070240378,2.253195496166553,2.0149253731343286,THER_AREA_6CEE,1.0092353137720778,True,7
BRAND_29F9,1.850187265917603,2.03779844348363,BRAND_29F9_COUNTRY_D8B0,CORP_A278,COUNTRY_D8B0,2018-12-01,2020-12-01,DRUG_ID_1C54,-1,"['IND_5B27', 'IND_C3B6', 'IND_59D4', 'IND_39FC']",2.0266666666666664,1.6515010743445395,0.0792573342078688,1.221523534862517,1.687746687919681,1.8955223880597007,THER_AREA_96D7,3.8650311468038128,True,9
BRAND_56CD,1.6786828963795255,1.977700794740584,BRAND_56CD_COUNTRY_53A5,CORP_E8B1,COUNTRY_53A5,2016-05-01,2020-12-01,DRUG_ID_645E,-1,['IND_8EA5'],2.0,2.0045276708301945,0.0106274916741908,2.146111135887259,1.6904368403316066,2.0,THER_AREA_96D7,4.9818122117619925,True,9
BRAND_229A,2.244850187265918,1.806684518207432,BRAND_229A_COUNTRY_D5B9,CORP_5CBD,COUNTRY_D5B9,2016-11-01,2020-12-01,DRUG_ID_BE46,-1,['IND_617C'],-1.0,1.0074311152090296,0.0850770674476053,1.0102127280024975,1.0208761446221222,2.029850746268657,THER_AREA_980E,1.0913618975661976,True,10
BRAND_4EAC,1.9408551810237205,1.822802216857896,BRAND_4EAC_COUNTRY_4242,CORP_39F7,COUNTRY_4242,2019-10-01,2020-12-01,DRUG_ID_0259,-1,['IND_A24B'],-1.0,1.0111365854017542,0.0100454440707219,1.1526669045176827,1.1992971082011423,2.0,THER_AREA_96D7,1.2763258801234354,True,9
BRAND_F535,2.244850187265918,1.806684518207432,BRAND_F535_COUNTRY_D5B9,CORP_7F78,COUNTRY_D5B9,2018-11-01,2020-12-01,DRUG_ID_B194,2021-11-01 00:00:00,"['IND_2A7F', 'IND_A6C2']",-1.0,1.0074311152090296,0.0002317550310595,1.0931186727913302,1.0831671233789637,2.029850746268657,THER_AREA_6CEE,1.0063915962041603,True,7
