brand,che_pc_usd,che_perc_gdp,cluster_nl,corporation,country,launch_date,date,drug_id,ind_launch_date,indication,insurance_perc_che,population,prev_perc,price_month,price_unit,public_perc_che,therapeutic_area,target,therapeutic_area_encoded
BRAND_0056,1.0713171036204745,1.590858223339875,BRAND_0056_COUNTRY_4D5D,CORP_01C7,COUNTRY_4D5D,2019-04-01,2020-08-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.36,1.10673612523696,0.0051553742696801,-1.0,1.0145190848062993,1.671641791044776,THER_AREA_644A,1.0338594968545685,4
BRAND_6C9C,1.0411985018726593,1.2049803806355528,BRAND_6C9C_COUNTRY_1033,CORP_01C7,COUNTRY_1033,2017-07-01,2020-08-01,DRUG_ID_7F22,-1,['IND_3A0D'],1.1466666666666667,1.553479926509997,0.1193493617259534,-1.0,1.009217573681816,1.82089552238806,THER_AREA_66C5,1.023579307139535,6
BRAND_6294,1.3420724094881398,1.7947792064581365,BRAND_6294_COUNTRY_EA71,CORP_5FB4,COUNTRY_EA71,2017-01-01,2020-08-01,DRUG_ID_B8BC,-1,['IND_3A0D'],1.0133333333333334,1.0483407565287306,0.0910677865858995,1.004916826472818,1.0075802393221902,1.656716417910448,THER_AREA_66C5,1.1046612704312064,6
BRAND_0056,1.0572721598002497,1.0782090939616502,BRAND_0056_COUNTRY_221C,CORP_01C7,COUNTRY_221C,2017-03-01,2020-08-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.7066666666666666,1.6542623263680962,0.0036912288448805,1.0187753645810105,1.0022178723241286,1.9104477611940296,THER_AREA_644A,1.0857370478525168,4
BRAND_AEF0,1.0572721598002497,1.0782090939616502,BRAND_AEF0_COUNTRY_221C,CORP_01C7,COUNTRY_221C,2017-02-01,2020-08-01,DRUG_ID_7E51,-1,['IND_7BAA'],1.7066666666666666,1.6542623263680962,0.0002287889702801,1.1832270436605272,1.016550394027728,1.9104477611940296,THER_AREA_4BA5,1.4579048235156389,3
BRAND_BBBC,1.1449750312109863,1.4488503918130395,BRAND_BBBC_COUNTRY_3536,CORP_C868,COUNTRY_3536,2018-04-01,2020-08-01,DRUG_ID_CD87,2020-08-01 00:00:00,['IND_3A0D'],1.4933333333333334,1.3335830999120597,0.1435054631753564,1.001516300227445,1.0114768511915826,1.7014925373134329,THER_AREA_66C5,1.0288409764223785,6
BRAND_CE3C,1.4186953807740323,1.7305206062706964,BRAND_CE3C_COUNTRY_907E,CORP_A278,COUNTRY_907E,2020-02-01,2020-08-01,DRUG_ID_E2D5,-1,['IND_A24B'],1.04,1.3533345171106306,0.0053467568047823,1.1676403692637023,1.1318766026750977,1.805970149253732,THER_AREA_051D,1.1588285477368845,1
BRAND_EF30,1.2991573033707864,1.1937871998862533,BRAND_EF30_COUNTRY_B6AE,CORP_5CBD,COUNTRY_B6AE,2015-10-01,2020-08-01,DRUG_ID_877B,2019-10-01 00:00:00,['IND_3A0D'],1.346666666666667,1.03941427875995,0.1718784206605128,1.0051286625340052,1.0106991889507662,1.5223880597014925,THER_AREA_66C5,1.0366186742289358,6
BRAND_96C5,1.4186953807740323,1.7305206062706964,BRAND_96C5_COUNTRY_907E,CORP_03D2,COUNTRY_907E,2020-03-01,2020-08-01,DRUG_ID_97F6,-1,['IND_DA0B'],1.04,1.3533345171106306,0.0233634176808972,1.1872184810239486,1.1417288248897275,1.805970149253732,THER_AREA_032C,1.069680275117798,0
BRAND_366E,1.2991573033707864,1.1937871998862533,BRAND_366E_COUNTRY_B6AE,CORP_5CBD,COUNTRY_B6AE,2019-05-01,2020-08-01,DRUG_ID_D407,2019-08-01 00:00:00,['IND_3A0D'],1.346666666666667,1.03941427875995,0.1718784206605128,1.0074031128751728,1.0131816037144088,1.5223880597014925,THER_AREA_66C5,1.0510959908179645,6
BRAND_3C96,1.15980024968789,1.4478430575162022,BRAND_3C96_COUNTRY_FA79,CORP_7E54,COUNTRY_FA79,2017-01-01,2020-09-01,DRUG_ID_3886,-1,['IND_3A0D'],1.7866666666666666,1.0433302152786132,0.0968355985252875,1.139365829728404,1.028788509066629,1.7611940298507462,THER_AREA_66C5,1.376240640110761,6
BRAND_904B,1.4002808988764044,1.580847975766758,BRAND_904B_COUNTRY_4D48,CORP_C043,COUNTRY_4D48,2016-07-01,2020-09-01,DRUG_ID_4FAE,-1,['IND_3A0D'],1.6666666666666663,1.392015655861783,0.1099826037955611,-1.0,1.0119673705997692,1.6417910447761193,THER_AREA_66C5,1.0376959870277032,6
BRAND_366E,1.2991573033707864,1.1937871998862533,BRAND_366E_COUNTRY_B6AE,CORP_5CBD,COUNTRY_B6AE,2019-05-01,2020-09-01,DRUG_ID_D407,2019-08-01 00:00:00,['IND_3A0D'],1.346666666666667,1.03941427875995,0.1718784206605128,1.0074031128751728,1.0131817859072754,1.5223880597014925,THER_AREA_66C5,1.0545938094000216,6
BRAND_D049,1.097378277153558,1.4091720019375462,BRAND_D049_COUNTRY_5FEB,CORP_6095,COUNTRY_5FEB,2020-07-01,2020-09-01,DRUG_ID_6087,2020-01-01 00:00:00,"['IND_9BAC', 'IND_67CC']",1.48,2.169689762291984,0.0021499731382009,1.4039156223520493,2.0473040117196977,1.656716417910448,THER_AREA_645F,1.0341797790379856,5
BRAND_BDB6,1.2047440699126093,1.4948095469970852,BRAND_BDB6_COUNTRY_88A3,CORP_A682,COUNTRY_88A3,2020-04-01,2020-09-01,DRUG_ID_8AB0,-1,"['IND_DA0B', 'IND_BD8B']",2.0133333333333336,1.0083312749411464,0.0333368848258435,1.1767381706283726,1.4706491920207785,1.9253731343283584,THER_AREA_032C,1.0227923937527708,0
BRAND_CFD9,1.1106429463171037,1.4136313263707962,BRAND_CFD9_COUNTRY_0C7D,CORP_09BB,COUNTRY_0C7D,2019-09-01,2020-09-01,DRUG_ID_473B,-1,['IND_3A0D'],1.8533333333333333,1.1234655575155204,0.0675644678717335,1.012487178343665,1.056222764670245,1.9402985074626864,THER_AREA_66C5,1.544250355030501,6
BRAND_6DFE,1.1106429463171037,1.4136313263707962,BRAND_6DFE_COUNTRY_0C7D,CORP_C868,COUNTRY_0C7D,2019-02-01,2020-09-01,DRUG_ID_F923,-1,['IND_3A0D'],1.8533333333333333,1.1234655575155204,0.0675644678717335,1.0103911162645498,1.0155521866857282,1.9402985074626864,THER_AREA_66C5,1.1698690883609504,6
BRAND_366E,1.2047440699126093,1.4948095469970852,BRAND_366E_COUNTRY_88A3,CORP_5CBD,COUNTRY_88A3,2017-05-01,2020-09-01,DRUG_ID_D407,-1,['IND_3A0D'],2.0133333333333336,1.0083312749411464,0.0968355985252875,1.005530036123623,1.0148242785839154,1.9253731343283584,THER_AREA_66C5,1.0424187444866897,6
BRAND_CFD9,1.2991573033707864,1.1937871998862533,BRAND_CFD9_COUNTRY_B6AE,CORP_09BB,COUNTRY_B6AE,2016-03-01,2020-09-01,DRUG_ID_473B,2017-01-01 00:00:00,['IND_3A0D'],1.346666666666667,1.03941427875995,0.1718784206605128,1.0306381840074923,1.0475139679506116,1.5223880597014925,THER_AREA_66C5,1.17067311412921,6
BRAND_6FE1,1.2991573033707864,1.1937871998862533,BRAND_6FE1_COUNTRY_B6AE,CORP_09BB,COUNTRY_B6AE,2020-08-01,2020-09-01,DRUG_ID_A5ED,2021-02-01 00:00:00,['IND_A496'],1.346666666666667,1.03941427875995,0.1282752034566049,2.9155034265412003,1.122979654024964,1.5223880597014925,THER_AREA_6CEE,1.0221393143723896,7
BRAND_87CA,1.2047440699126093,1.4948095469970852,BRAND_87CA_COUNTRY_88A3,CORP_C868,COUNTRY_88A3,2017-02-01,2020-09-01,DRUG_ID_CD87,-1,['IND_3A0D'],2.0133333333333336,1.0083312749411464,0.0968355985252875,1.0055077375908663,1.0205954279423273,1.9253731343283584,THER_AREA_66C5,1.0101039578755882,6
BRAND_F05A,1.15980024968789,1.4478430575162022,BRAND_F05A_COUNTRY_FA79,CORP_7E54,COUNTRY_FA79,2018-12-01,2020-09-01,DRUG_ID_47B7,-1,"['IND_4000', 'IND_3A0D']",1.7866666666666666,1.0433302152786132,0.0992678838123392,1.0016946884894975,1.0152262859741086,1.7611940298507462,THER_AREA_66C5,1.2429319928544889,6
BRAND_CE3C,1.4186953807740323,1.7305206062706964,BRAND_CE3C_COUNTRY_907E,CORP_A278,COUNTRY_907E,2020-02-01,2020-09-01,DRUG_ID_E2D5,-1,['IND_A24B'],1.04,1.3533345171106306,0.0053467568047823,1.1676403692637023,1.1304970770813458,1.805970149253732,THER_AREA_051D,1.1827204748226787,1
BRAND_A12A,1.4002808988764044,1.580847975766758,BRAND_A12A_COUNTRY_4D48,CORP_5CBD,COUNTRY_4D48,2017-06-01,2020-09-01,DRUG_ID_B15F,-1,['IND_3A0D'],1.6666666666666663,1.392015655861783,0.1099826037955611,1.0020663307021065,1.003733872887854,1.6417910447761193,THER_AREA_66C5,1.434748073032715,6
BRAND_5540,1.4002808988764044,1.580847975766758,BRAND_5540_COUNTRY_4D48,CORP_7E54,COUNTRY_4D48,2016-12-01,2020-09-01,DRUG_ID_47B7,-1,"['IND_4000', 'IND_3A0D']",1.6666666666666663,1.392015655861783,0.11026279543931,1.0017838826205236,1.0028647389928111,1.6417910447761193,THER_AREA_66C5,1.3807026255527863,6
BRAND_87CA,1.4002808988764044,1.580847975766758,BRAND_87CA_COUNTRY_4D48,CORP_C868,COUNTRY_4D48,2017-10-01,2020-09-01,DRUG_ID_CD87,-1,['IND_3A0D'],1.6666666666666663,1.392015655861783,0.1099826037955611,1.0022298532756544,1.003992561485745,1.6417910447761193,THER_AREA_66C5,1.305308097412983,6
BRAND_A5D5,1.2089575530586767,1.758703881650122,BRAND_A5D5_COUNTRY_2E65,CORP_01C7,COUNTRY_2E65,2020-06-01,2020-09-01,DRUG_ID_E07F,2020-10-01 00:00:00,['IND_A496'],1.7733333333333334,1.1207744330793858,0.1282464392612513,-1.0,1.0533215862288174,1.5074626865671643,THER_AREA_6CEE,1.0132016727516024,7
BRAND_6C0F,1.1106429463171037,1.4136313263707962,BRAND_6C0F_COUNTRY_0C7D,CORP_7883,COUNTRY_0C7D,2016-06-01,2020-09-01,DRUG_ID_E85F,-1,['IND_3A0D'],1.8533333333333333,1.1234655575155204,0.0675644678717335,1.0042367212237435,1.003513766701648,1.9402985074626864,THER_AREA_66C5,1.3690210097450064,6
BRAND_3C96,1.2991573033707864,1.1937871998862533,BRAND_3C96_COUNTRY_B6AE,CORP_7E54,COUNTRY_B6AE,2018-11-01,2020-09-01,DRUG_ID_3886,2020-03-01 00:00:00,['IND_3A0D'],1.346666666666667,1.03941427875995,0.1718784206605128,1.25638852963475,1.0737782414236436,1.5223880597014925,THER_AREA_66C5,1.1165076246826102,6
BRAND_AEF0,1.2089575530586767,1.758703881650122,BRAND_AEF0_COUNTRY_2E65,CORP_01C7,COUNTRY_2E65,2017-06-01,2020-09-01,DRUG_ID_7E51,-1,['IND_7BAA'],1.7733333333333334,1.1207744330793858,0.0002287889702801,-1.0,1.1600205882475647,1.5074626865671643,THER_AREA_4BA5,1.062227418535307,3
BRAND_A0AA,1.4002808988764044,1.580847975766758,BRAND_A0AA_COUNTRY_4D48,CORP_ADAB,COUNTRY_4D48,2016-07-01,2020-09-01,DRUG_ID_516C,-1,['IND_3A0D'],1.6666666666666663,1.392015655861783,0.1099826037955611,-1.0,1.0045505195376656,1.6417910447761193,THER_AREA_66C5,1.2725552853277502,6
BRAND_0056,1.0816167290886392,1.304984760573609,BRAND_0056_COUNTRY_8DBB,CORP_01C7,COUNTRY_8DBB,2017-12-01,2020-09-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.346666666666667,1.9986799853837247,0.0022924354403212,-1.0,1.0141653871808023,1.4776119402985075,THER_AREA_644A,1.2585340390773263,4
BRAND_CFD9,1.4002808988764044,1.580847975766758,BRAND_CFD9_COUNTRY_4D48,CORP_09BB,COUNTRY_4D48,2017-10-01,2020-09-01,DRUG_ID_473B,-1,['IND_3A0D'],1.6666666666666663,1.392015655861783,0.1099826037955611,1.0115506399678902,1.0054802514885208,1.6417910447761193,THER_AREA_66C5,1.5313731723163602,6
BRAND_6294,1.2401685393258428,1.5774416065546926,BRAND_6294_COUNTRY_6B71,CORP_443D,COUNTRY_6B71,2016-10-01,2020-09-01,DRUG_ID_B8BC,-1,['IND_3A0D'],1.44,1.0506927005393814,0.0995346699765195,1.0041921241582303,1.0067542973256864,1.4776119402985075,THER_AREA_66C5,1.2389920622632649,6
BRAND_CFD9,1.15980024968789,1.4478430575162022,BRAND_CFD9_COUNTRY_FA79,CORP_09BB,COUNTRY_FA79,2017-10-01,2020-09-01,DRUG_ID_473B,-1,['IND_3A0D'],1.7866666666666666,1.0433302152786132,0.0968355985252875,1.0139588815055969,1.013016676844179,1.7611940298507462,THER_AREA_66C5,1.125401712779213,6
BRAND_CFD9,1.2089575530586767,1.758703881650122,BRAND_CFD9_COUNTRY_2E65,CORP_3A93,COUNTRY_2E65,2019-08-01,2020-09-01,DRUG_ID_473B,-1,['IND_3A0D'],1.7733333333333334,1.1207744330793858,0.1435054631753564,1.0722695446639612,1.0158169916314264,1.5074626865671643,THER_AREA_66C5,1.0211143603037665,6
BRAND_F05A,1.1535580524344569,1.4288165180966157,BRAND_F05A_COUNTRY_9488,CORP_7E54,COUNTRY_9488,2020-05-01,2020-09-01,DRUG_ID_47B7,-1,"['IND_4000', 'IND_3A0D']",1.8133333333333328,1.2768108650523105,0.0992678838123392,1.002006867948089,1.0112273499406328,1.805970149253732,THER_AREA_66C5,1.0386154574107191,6
BRAND_BBBC,1.2089575530586767,1.758703881650122,BRAND_BBBC_COUNTRY_2E65,CORP_C868,COUNTRY_2E65,2017-12-01,2020-09-01,DRUG_ID_CD87,2020-08-01 00:00:00,['IND_3A0D'],1.7733333333333334,1.1207744330793858,0.1435054631753564,1.0031217945859163,1.00670461571381,1.5074626865671643,THER_AREA_66C5,1.0418918368755334,6
BRAND_87CA,1.1535580524344569,1.4288165180966157,BRAND_87CA_COUNTRY_9488,CORP_C868,COUNTRY_9488,2016-11-01,2020-09-01,DRUG_ID_CD87,-1,['IND_3A0D'],1.8133333333333328,1.2768108650523105,0.0968355985252875,1.0035008696427774,1.008338761571138,1.805970149253732,THER_AREA_66C5,1.0756471270866932,6
BRAND_0056,1.1106429463171037,1.4136313263707962,BRAND_0056_COUNTRY_0C7D,CORP_01C7,COUNTRY_0C7D,2018-09-01,2020-09-01,DRUG_ID_D637,-1,['IND_FC21'],1.8533333333333333,1.1234655575155204,0.0123051452616847,1.0182847968603663,1.020350332226346,1.9402985074626864,THER_AREA_644A,1.057452608280973,4
BRAND_32FA,1.20477007911985,1.464848691870164,BRAND_32FA_COUNTRY_B835,CORP_AF60,COUNTRY_B835,2018-10-01,2020-09-01,DRUG_ID_C7D2,2012-03-01 00:00:00,['IND_3A0D'],1.1466666666666667,1.2597536931372246,0.1718784206605128,1.024154885608527,1.0054985704063022,1.7901309122388058,THER_AREA_66C5,1.0086831207253886,6
BRAND_1202,1.0179463171036205,1.144738027219092,BRAND_1202_COUNTRY_E319,CORP_AF60,COUNTRY_E319,2017-09-01,2020-09-01,DRUG_ID_25F1,-1,['IND_3A0D'],1.0666666666666669,1.8375244549368244,0.1718784206605128,1.0003419108356004,1.0014414306190362,1.164179104477612,THER_AREA_66C5,1.007828779494503,6
BRAND_A12A,1.1535580524344569,1.4288165180966157,BRAND_A12A_COUNTRY_9488,CORP_5CBD,COUNTRY_9488,2017-06-01,2020-09-01,DRUG_ID_B15F,-1,['IND_3A0D'],1.8133333333333328,1.2768108650523105,0.0968355985252875,1.0039468402979084,1.0093353787386734,1.805970149253732,THER_AREA_66C5,1.33257090508629,6
BRAND_7A2E,1.0811485642946317,1.6512694246033388,BRAND_7A2E_COUNTRY_C89B,CORP_C868,COUNTRY_C89B,2019-01-01,2020-09-01,DRUG_ID_B633,2017-02-01 00:00:00,['IND_3A0D'],-1.0,1.4440316493227896,0.1193493617259534,1.002542032734246,1.0046845125986092,1.611940298507463,THER_AREA_66C5,1.083326492643956,6
BRAND_8AA9,1.0816167290886392,1.304984760573609,BRAND_8AA9_COUNTRY_8DBB,CORP_725B,COUNTRY_8DBB,2020-07-01,2020-09-01,DRUG_ID_1E78,2015-01-01 00:00:00,['IND_3A0D'],1.346666666666667,1.9986799853837247,0.182115708214532,-1.0,1.0113749887972865,1.4776119402985075,THER_AREA_66C5,1.0006346899727208,6
BRAND_674E,1.0816167290886392,1.304984760573609,BRAND_674E_COUNTRY_8DBB,CORP_5CBD,COUNTRY_8DBB,2017-03-01,2020-09-01,DRUG_ID_D407,2019-08-01 00:00:00,['IND_3A0D'],1.346666666666667,1.9986799853837247,0.182115708214532,1.008027471792356,1.0088573827726974,1.4776119402985075,THER_AREA_66C5,1.282551205433334,6
BRAND_6C9C,1.0411985018726593,1.2049803806355528,BRAND_6C9C_COUNTRY_1033,CORP_01C7,COUNTRY_1033,2017-07-01,2020-09-01,DRUG_ID_7F22,-1,['IND_3A0D'],1.1466666666666667,1.553479926509997,0.1193493617259534,-1.0,1.009217573681816,1.82089552238806,THER_AREA_66C5,1.0157535925516303,6
BRAND_0056,1.1535580524344569,1.4288165180966157,BRAND_0056_COUNTRY_9488,CORP_01C7,COUNTRY_9488,2018-04-01,2020-09-01,DRUG_ID_D637,-1,['IND_FC21'],1.8133333333333328,1.2768108650523105,0.0388299721577659,1.0137061648010228,1.023604684734979,1.805970149253732,THER_AREA_644A,1.0546124155033278,4
BRAND_31DA,1.1279650436953808,1.7546934391203637,BRAND_31DA_COUNTRY_4253,CORP_8FAC,COUNTRY_4253,2016-09-01,2020-09-01,DRUG_ID_25F1,-1,['IND_3A0D'],1.0,2.716410030134166,0.1435054631753564,1.0023078981403024,1.0036325330847569,1.3582089552238803,THER_AREA_66C5,1.4647514132642894,6
BRAND_14E9,1.4002808988764044,1.580847975766758,BRAND_14E9_COUNTRY_4D48,CORP_7E54,COUNTRY_4D48,2019-02-01,2020-09-01,DRUG_ID_F617,-1,"['IND_4000', 'IND_3A0D']",1.6666666666666663,1.392015655861783,0.11026279543931,1.0018953752843065,1.002864740074678,1.6417910447761193,THER_AREA_66C5,1.2465787145569067,6
BRAND_EF30,1.2991573033707864,1.1937871998862533,BRAND_EF30_COUNTRY_B6AE,CORP_5CBD,COUNTRY_B6AE,2015-10-01,2020-09-01,DRUG_ID_877B,2019-10-01 00:00:00,['IND_3A0D'],1.346666666666667,1.03941427875995,0.1718784206605128,1.0051286625340052,1.0106993512077715,1.5223880597014925,THER_AREA_66C5,1.0440084066155484,6
BRAND_0056,1.1279650436953808,1.7546934391203637,BRAND_0056_COUNTRY_4253,CORP_01C7,COUNTRY_4253,2019-01-01,2020-09-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.0,2.716410030134166,0.0051553742696801,1.0047718860099006,1.0059137353439214,1.3582089552238803,THER_AREA_644A,1.552373582452173,4
BRAND_0A19,1.1449750312109863,1.4488503918130395,BRAND_0A19_COUNTRY_3536,CORP_D063,COUNTRY_3536,2016-05-01,2020-09-01,DRUG_ID_516C,-1,['IND_3A0D'],1.4933333333333334,1.3335830999120597,0.1435054631753564,-1.0,1.0053077742362797,1.7014925373134329,THER_AREA_66C5,1.011930128219634,6
BRAND_39B3,1.2047440699126093,1.4948095469970852,BRAND_39B3_COUNTRY_88A3,CORP_A278,COUNTRY_88A3,2020-06-01,2020-09-01,DRUG_ID_B33A,-1,['IND_3A0D'],2.0133333333333336,1.0083312749411464,0.0968355985252875,1.0117736252954557,1.0341893899069194,1.9253731343283584,THER_AREA_66C5,1.009718291131601,6
BRAND_F05A,1.1279650436953808,1.7546934391203637,BRAND_F05A_COUNTRY_4253,CORP_7E54,COUNTRY_4253,2015-10-01,2020-09-01,DRUG_ID_47B7,-1,"['IND_4000', 'IND_3A0D']",1.0,2.716410030134166,0.1450308508887106,-1.0,1.005582078939326,1.3582089552238803,THER_AREA_66C5,1.569660174473591,6
BRAND_BC1F,1.0769350811485645,1.5766449847383446,BRAND_BC1F_COUNTRY_EF33,CORP_01C7,COUNTRY_EF33,2018-08-01,2020-09-01,DRUG_ID_24A2,2008-10-01 00:00:00,"['IND_4D58', 'IND_8C60', 'IND_3518']",1.9733333333333327,1.378634019072303,0.0003532420941102,-1.0,1.067531466686971,1.805970149253732,THER_AREA_4BA5,1.034150905254103,3
BRAND_CFD9,1.0769350811485645,1.5766449847383446,BRAND_CFD9_COUNTRY_EF33,CORP_09BB,COUNTRY_EF33,2017-10-01,2020-09-01,DRUG_ID_473B,2017-01-01 00:00:00,['IND_3A0D'],1.9733333333333327,1.378634019072303,0.182115708214532,-1.0,1.0200448527863903,1.805970149253732,THER_AREA_66C5,1.0137800515485746,6
BRAND_36D4,1.2991573033707864,1.1937871998862533,BRAND_36D4_COUNTRY_B6AE,CORP_AF60,COUNTRY_B6AE,2018-11-01,2020-09-01,DRUG_ID_318B,2015-11-01 00:00:00,['IND_3A0D'],1.346666666666667,1.03941427875995,0.1718784206605128,1.0071949932361115,1.0118636043095526,1.5223880597014925,THER_AREA_66C5,1.0075562586893143,6
BRAND_BB7F,1.5343320848938826,1.5893725228290894,BRAND_BB7F_COUNTRY_5A54,CORP_01C7,COUNTRY_5A54,2016-10-01,2020-09-01,DRUG_ID_A82E,2004-04-01 00:00:00,['IND_3F31'],1.6266666666666667,1.0344162042262373,0.0565694885470417,-1.0,1.0465282494001713,1.716417910447761,THER_AREA_6CEE,1.071343698576373,7
BRAND_D13E,1.1279650436953808,1.7546934391203637,BRAND_D13E_COUNTRY_4253,CORP_7E54,COUNTRY_4253,2020-06-01,2020-09-01,DRUG_ID_A874,-1,['IND_3A0D'],1.0,2.716410030134166,0.1435054631753564,1.0113499531730812,1.0307217061579157,1.3582089552238803,THER_AREA_66C5,1.9202549977429544,6
BRAND_3C96,1.1279650436953808,1.7546934391203637,BRAND_3C96_COUNTRY_4253,CORP_7E54,COUNTRY_4253,2019-04-01,2020-09-01,DRUG_ID_3886,2020-03-01 00:00:00,['IND_3A0D'],1.0,2.716410030134166,0.1435054631753564,1.1047139098247336,1.0088498041319012,1.3582089552238803,THER_AREA_66C5,1.2882629043709422,6
BRAND_AEF0,1.0572721598002497,1.0782090939616502,BRAND_AEF0_COUNTRY_221C,CORP_01C7,COUNTRY_221C,2017-02-01,2020-09-01,DRUG_ID_7E51,-1,['IND_7BAA'],1.7066666666666666,1.6542623263680962,0.0002287889702801,1.1832270436605272,1.0165421892162465,1.9104477611940296,THER_AREA_4BA5,1.4491985646768288,3
BRAND_1E1A,1.4002808988764044,1.580847975766758,BRAND_1E1A_COUNTRY_4D48,CORP_DF81,COUNTRY_4D48,2017-03-01,2020-09-01,DRUG_ID_4BB7,-1,['IND_3A0D'],1.6666666666666663,1.392015655861783,0.1099826037955611,1.0020960620791153,1.0037531783191287,1.6417910447761193,THER_AREA_66C5,1.1009108529022595,6
BRAND_0056,1.2089575530586767,1.758703881650122,BRAND_0056_COUNTRY_2E65,CORP_01C7,COUNTRY_2E65,2018-04-01,2020-09-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.7733333333333334,1.1207744330793858,0.0051553742696801,-1.0,1.0035433318211422,1.5074626865671643,THER_AREA_644A,1.021445656976147,4
BRAND_3C96,1.20477007911985,1.464848691870164,BRAND_3C96_COUNTRY_B835,CORP_7E54,COUNTRY_B835,2019-12-01,2020-09-01,DRUG_ID_3886,2020-03-01 00:00:00,['IND_3A0D'],1.1466666666666667,1.2597536931372246,0.1718784206605128,1.1622441243366186,1.0452517206530365,1.7901309122388058,THER_AREA_66C5,1.0288220761978388,6
BRAND_CBF9,1.4002808988764044,1.580847975766758,BRAND_CBF9_COUNTRY_4D48,CORP_A278,COUNTRY_4D48,2019-03-01,2020-09-01,DRUG_ID_B33A,-1,['IND_3A0D'],1.6666666666666663,1.392015655861783,0.1099826037955611,1.0118182223609686,1.0067052984129248,1.6417910447761193,THER_AREA_66C5,1.0864182118068475,6
BRAND_0056,1.4363295880149811,1.223625116244338,BRAND_0056_COUNTRY_458E,CORP_01C7,COUNTRY_458E,2017-02-01,2020-09-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.106666666666667,1.011720446617446,0.0041260204014542,-1.0,1.024718077081449,1.5223880597014925,THER_AREA_644A,1.0627886685259005,4
BRAND_CBF9,1.2991573033707864,1.1937871998862533,BRAND_CBF9_COUNTRY_B6AE,CORP_A278,COUNTRY_B6AE,2019-01-01,2020-09-01,DRUG_ID_B33A,2019-09-01 00:00:00,['IND_3A0D'],1.346666666666667,1.03941427875995,0.1718784206605128,1.0189760513758197,1.0325970197364998,1.5223880597014925,THER_AREA_66C5,1.032772989351971,6
BRAND_464E,1.0179463171036205,1.144738027219092,BRAND_464E_COUNTRY_E319,CORP_AF60,COUNTRY_E319,2018-01-01,2020-09-01,DRUG_ID_B8BC,-1,['IND_3A0D'],1.0666666666666669,1.8375244549368244,0.1718784206605128,1.0006243589171833,1.0010240041468383,1.164179104477612,THER_AREA_66C5,1.023882987790404,6
BRAND_96C5,1.4186953807740323,1.7305206062706964,BRAND_96C5_COUNTRY_907E,CORP_03D2,COUNTRY_907E,2020-03-01,2020-09-01,DRUG_ID_97F6,-1,['IND_DA0B'],1.04,1.3533345171106306,0.0233634176808972,1.1872184810239486,1.1402460367320038,1.805970149253732,THER_AREA_032C,1.0605353759333838,0
BRAND_CBF9,1.0572721598002497,1.0782090939616502,BRAND_CBF9_COUNTRY_221C,CORP_A278,COUNTRY_221C,2020-05-01,2020-09-01,DRUG_ID_B33A,2019-09-01 00:00:00,['IND_3A0D'],1.7066666666666666,1.6542623263680962,0.1718784206605128,1.0152521964054766,1.0138747180590912,1.9104477611940296,THER_AREA_66C5,1.001226982144447,6
BRAND_0056,1.0179463171036205,1.144738027219092,BRAND_0056_COUNTRY_E319,CORP_01C7,COUNTRY_E319,2018-11-01,2020-09-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.0666666666666669,1.8375244549368244,0.0036912288448805,1.0066449627614502,1.0055951150519309,1.164179104477612,THER_AREA_644A,1.124697119231174,4
BRAND_6C73,1.0525905118601748,1.30591699992685,BRAND_6C73_COUNTRY_84C8,CORP_3A93,COUNTRY_84C8,2020-03-01,2020-09-01,DRUG_ID_5E6D,-1,['IND_01DA'],1.36,1.2348973418962117,0.2139266423605783,-1.0,1.011480412364518,1.6865671641791045,THER_AREA_66C5,1.009741533299616,6
BRAND_A12A,1.2401685393258428,1.5774416065546926,BRAND_A12A_COUNTRY_6B71,CORP_5CBD,COUNTRY_6B71,2016-12-01,2020-09-01,DRUG_ID_B15F,-1,['IND_3A0D'],1.44,1.0506927005393814,0.0995346699765195,1.0053070507960575,1.009090587817303,1.4776119402985075,THER_AREA_66C5,1.36485912921966,6
BRAND_13B2,1.1449750312109863,1.4488503918130395,BRAND_13B2_COUNTRY_3536,CORP_5CBD,COUNTRY_3536,2019-03-01,2020-09-01,DRUG_ID_92F4,2020-03-01 00:00:00,['IND_3A0D'],1.4933333333333334,1.3335830999120597,0.1435054631753564,1.0041029300272042,1.022254283952105,1.7014925373134329,THER_AREA_66C5,1.0068646126345344,6
BRAND_8BA8,1.4002808988764044,1.580847975766758,BRAND_8BA8_COUNTRY_4D48,CORP_3650,COUNTRY_4D48,2016-05-01,2020-09-01,DRUG_ID_B8BC,-1,['IND_3A0D'],1.6666666666666663,1.392015655861783,0.1099826037955611,1.002988003389377,1.005271817455743,1.6417910447761193,THER_AREA_66C5,1.1331229653205908,6
